,gain,neutral,loss
MIR4747,18,49,41
MIR4748,20,49,39
MIR4749,35,48,25
MIR4750,36,46,26
MIR4751,36,46,26
MIR4752,41,45,22
MIR4753,52,47,9
MIR4754,54,32,22
MIR4755,69,35,4
MIR4756,50,46,12
MIR4757,65,41,2
MIR4758,61,35,12
MIR4759,9,58,41
MIR4760,5,56,47
MIR4761,58,39,11
MIR4762,48,41,19
MIR4763,51,42,15
MIR4764,53,42,13
MIR4765,68,40,0
MIR4766,49,45,14
MIR4767,6,14,88
MIR4768,4,15,89
MIR4769,3,17,88
MIR4770,6,14,88
MIR4771-1,66,34,8
MIR4772,46,60,2
MIR4773-1,32,68,8
MIR4774,39,59,10
MIR4775,32,61,15
MIR4776-1,24,56,28
MIR4777,18,61,29
MIR4778,66,40,2
MIR4779,66,39,3
MIR4780,65,39,4
MIR4781,7,65,36
MIR4782,43,62,3
MIR4783,35,68,5
MIR4784,36,65,7
MIR4785,33,66,9
MIR4786,20,61,27
MIR4787,3,16,89
MIR4788,75,28,5
MIR4789,100,7,1
MIR4790,5,22,81
MIR4791,6,20,82
MIR4792,6,20,82
MIR4793,2,17,89
MIR4794,6,61,41
MIR4795,10,16,82
MIR4796,64,34,10
MIR4797,96,12,0
MIR4798,10,35,63
MIR4799,5,42,61
MIR4800,10,35,63
MIR4801,7,36,65
MIR4802,8,35,65
MIR4803,6,23,79
MIR4804,7,22,79
MIR483,16,52,40
MIR484,23,62,23
MIR485,35,37,36
MIR486-1,54,33,21
MIR486-2,54,33,21
MIR487A,35,37,36
MIR487B,35,37,36
MIR488,55,45,8
MIR489,54,50,4
MIR490,39,54,15
MIR491,10,21,77
MIR492,29,68,11
MIR493,33,40,35
MIR494,36,36,36
MIR495,36,36,36
MIR496,35,37,36
MIR497,14,29,65
MIR497HG,14,29,65
MIR498,38,46,24
MIR4999,18,48,42
MIR499A,64,40,4
MIR499B,64,40,4
MIR5000,63,41,4
MIR5001,17,61,30
MIR5002,69,35,4
MIR5003,5,30,73
MIR5004,33,54,21
MIR5006,8,28,72
MIR5007,6,31,71
MIR5008,51,46,11
MIR5009,31,59,18
MIR500A,3,17,88
MIR500B,3,17,88
MIR501,3,17,88
MIR5010,44,51,13
MIR5011,21,42,45
MIR502,3,17,88
MIR503,8,16,84
MIR503HG,8,16,84
MIR504,9,16,83
MIR5047,58,46,4
MIR505,8,16,84
MIR506,10,16,82
MIR507,10,16,82
MIR508,10,16,82
MIR5087,55,27,26
MIR5088,36,46,26
MIR5089,46,53,9
MIR509-1,10,16,82
MIR509-2,10,16,82
MIR509-3,10,16,82
MIR5090,55,47,6
MIR5091,8,37,63
MIR5092,68,35,5
MIR5093,21,40,47
MIR5094,31,59,18
MIR5095,6,67,35
MIR5096|chr1,47,24,37
MIR5096|chr17,13,29,66
MIR5096|chr22,54,40,14
MIR5096|chr4,14,45,49
MIR510,10,16,82
MIR5100,20,51,37
MIR511,26,49,33
MIR512-1,38,46,24
MIR512-2,38,46,24
MIR513A1,10,16,82
MIR513A2,10,16,82
MIR513B,10,16,82
MIR513C,10,16,82
MIR514A1,10,16,82
MIR514A2,10,16,82
MIR514A3,10,16,82
MIR514B,10,16,82
MIR515-1,38,46,24
MIR515-2,38,46,24
MIR516A1,38,46,24
MIR516A2,38,46,24
MIR516B1,38,46,24
MIR516B2,38,46,24
MIR517A,38,46,24
MIR517B,38,46,24
MIR517C,38,46,24
MIR5186,91,16,1
MIR5187,59,45,4
MIR5188,28,64,16
MIR5189,29,32,47
MIR518A1,38,46,24
MIR518A2,38,46,24
MIR518B,38,46,24
MIR518C,38,46,24
MIR518D,38,46,24
MIR518E,38,46,24
MIR518F,38,46,24
MIR5190,31,55,22
MIR5191,53,48,7
MIR5192,70,38,0
MIR5193,2,16,90
MIR5194,79,24,5
MIR5195,41,29,38
MIR5196,61,39,8
MIR5197,7,29,72
MIR519A1,38,46,24
MIR519A2,38,46,24
MIR519B,38,46,24
MIR519C,38,46,24
MIR519D,38,46,24
MIR519E,38,46,24
MIR520A,38,46,24
MIR520B,38,46,24
MIR520C,38,46,24
MIR520D,38,46,24
MIR520E,38,46,24
MIR520F,38,46,24
MIR520G,38,46,24
MIR520H,38,46,24
MIR521-1,38,46,24
MIR521-2,38,46,24
MIR522,38,46,24
MIR523,38,46,24
MIR524,38,46,24
MIR525,38,46,24
MIR526A1,38,46,24
MIR526A2,38,46,24
MIR526B,38,46,24
MIR527,38,46,24
MIR532,3,17,88
MIR539,35,37,36
MIR541,35,37,36
MIR542,8,16,84
MIR543,36,36,36
MIR544A,35,37,36
MIR544B,68,35,5
MIR545,7,19,82
MIR548A1,34,57,17
MIR548A2,19,58,31
MIR548A3,71,34,3
MIR548AA1,77,27,4
MIR548AA2,58,46,4
MIR548AB,63,33,12
MIR548AC,9,43,56
MIR548AD,68,40,0
MIR548AE1,40,60,8
MIR548AE2,7,24,77
MIR548AG1,12,43,53
MIR548AG2,49,45,14
MIR548AH,16,44,48
MIR548AI|chr16,17,52,39
MIR548AI|chr6,17,59,32
MIR548AJ1,21,57,30
MIR548AJ2,3,15,90
MIR548AK,29,50,29
MIR548AL,36,58,14
MIR548AM,4,15,89
MIR548AN,8,14,86
MIR548AO,53,30,25
MIR548AP,30,58,20
MIR548AQ|chr12,26,67,15
MIR548AQ|chr3,98,9,1
MIR548AR,15,39,54
MIR548AS,11,35,62
MIR548AT,44,51,13
MIR548AU|chr2,45,58,5
MIR548AU|chr9,20,34,54
MIR548AV,19,42,47
MIR548AW,17,38,53
MIR548AX,5,15,88
MIR548AY,5,22,81
MIR548AZ,73,32,3
MIR548B,17,60,31
MIR548BA,70,37,1
MIR548BB,2,12,94
MIR548C,39,61,8
MIR548D1,77,27,4
MIR548D2,58,46,4
MIR548E,10,57,41
MIR548F1,16,51,41
MIR548F2,25,60,23
MIR548F3|chr1,51,46,11
MIR548F3|chr5,4,27,77
MIR548F4,34,57,17
MIR548F5,3,16,89
MIR548G,5,42,61
MIR548H1,29,43,36
MIR548H2,22,65,21
MIR548H3,15,30,63
MIR548H4,10,24,74
MIR548H5,21,57,30
MIR548I1,69,34,5
MIR548I2,9,35,64
MIR548I3,13,22,73
MIR548I4,5,18,85
MIR548J,54,43,11
MIR548K,43,55,10
MIR548L,23,61,24
MIR548M,5,17,86
MIR548N|chr1,5,50,53
MIR548N|chr7,51,42,15
MIR548O,55,47,6
MIR548O2,53,45,10
MIR548P,4,26,78
MIR548Q,29,49,30
MIR548S,61,43,4
MIR548T,4,38,66
MIR548U,42,47,19
MIR548V,10,24,74
MIR548W,27,59,22
MIR548X,18,46,44
MIR548X2,8,32,68
MIR548XHG,19,45,44
MIR548Y,30,43,35
MIR548Z,39,61,8
MIR549A,28,58,22
MIR550A1,52,40,16
MIR550A2,52,42,14
MIR550A3,52,40,16
MIR550B1,52,40,16
MIR550B2,52,42,14
MIR551A,25,49,34
MIR551B,100,7,1
MIR552,16,63,29
MIR553,5,49,54
MIR554,60,45,3
MIR555,58,46,4
MIR556,58,46,4
MIR557,57,46,5
MIR5571,56,42,10
MIR5572,28,58,22
MIR5579,29,59,20
MIR558,68,40,0
MIR5580,31,44,33
MIR5581,15,64,29
MIR5582,24,61,23
MIR5583-1,21,50,37
MIR5583-2,21,50,37
MIR5584,13,68,27
MIR5585,14,61,33
MIR5586,30,44,34
MIR5587,40,50,18
MIR5588,98,9,1
MIR5589,19,50,39
MIR559,69,38,1
MIR5590,34,67,7
MIR5591,7,36,65
MIR561,39,60,9
MIR562,16,63,29
MIR563,6,20,82
MIR564,3,20,85
MIR566,3,16,89
MIR567,62,35,11
MIR568,65,34,9
MIR5680,70,34,4
MIR5681A,59,40,9
MIR5681B,59,40,9
MIR5682,67,36,5
MIR5683,36,53,19
MIR5684,23,47,38
MIR5685,41,57,10
MIR5687,10,26,72
MIR5688,6,16,86
MIR5689,35,55,18
MIR5689HG,35,55,18
MIR569,100,8,0
MIR5690,36,51,21
MIR5691,16,54,38
MIR5692A1|chr7,52,51,5
MIR5692A1|chr8,10,24,74
MIR5692A2|chr7,52,51,5
MIR5692A2|chr8,10,24,74
MIR5692B,5,55,48
MIR5692C1,6,29,73
MIR5692C2,52,51,5
MIR5693,6,31,71
MIR5694,25,44,39
MIR5695,22,47,39
MIR5696,46,61,1
MIR5697,12,54,42
MIR5698,58,47,3
MIR5699,25,47,36
MIR570,97,11,0
MIR5700,29,68,11
MIR5701-1,25,47,36
MIR5701-2,25,47,36
MIR5702,17,61,30
MIR5703,17,60,31
MIR5704,73,30,5
MIR5705,7,46,55
MIR5706,6,28,74
MIR5707,32,55,21
MIR5708,62,37,9
MIR571,11,36,61
MIR572,9,36,63
MIR573,7,38,63
MIR5739,53,44,11
MIR574,7,36,65
MIR575,12,43,53
MIR576,3,48,57
MIR577,3,47,58
MIR578,3,38,67
MIR5787,3,17,88
MIR579,88,20,0
MIR580,92,16,0
MIR581,14,23,71
MIR582,7,22,79
MIR583,3,25,80
MIR584,5,29,74
MIR585,5,29,74
MIR586,40,52,16
MIR587,18,60,30
MIR588,19,60,29
MIR589,56,38,14
MIR590,45,51,12
MIR591,55,49,4
MIR592,39,53,16
MIR593,39,53,16
MIR595,32,55,21
MIR596,13,24,71
MIR597,12,24,72
MIR598,11,22,75
MIR599,67,36,5
MIR600,20,37,51
MIR600HG,20,37,51
MIR601,21,36,51
MIR602,19,38,51
MIR603,29,46,33
MIR604,29,49,30
MIR605,16,50,42
MIR606,11,51,46
MIR6068,7,63,38
MIR6069,53,41,14
MIR607,6,54,48
MIR6070,7,53,48
MIR6071,66,39,3
MIR6072,26,47,35
MIR6073,22,54,32
MIR6074,40,60,8
MIR6075,93,14,1
MIR6076,36,40,32
MIR6077,55,27,26
MIR6078,27,48,33
MIR6079,16,65,27
MIR608,5,58,45
MIR6080,57,47,4
MIR6081,19,36,53
MIR6082,4,39,65
MIR6083,68,35,5
MIR6084,11,56,41
MIR6085,21,61,26
MIR6086,4,15,89
MIR6087,8,14,86
MIR6088,39,46,23
MIR6089|chrX,8,11,89
MIR6089|chrY,1,6,101
MIR609,5,59,44
MIR6090,19,60,29
MIR610,21,57,30
MIR611,29,68,11
MIR612,33,63,12
MIR6124,22,53,33
MIR6125,40,60,8
MIR6126,18,65,25
MIR6127,11,56,41
MIR6128,32,66,10
MIR6129,48,54,6
MIR613,60,42,6
MIR6130,12,50,46
MIR6131,93,14,1
MIR6132,42,53,13
MIR6133,39,54,15
MIR6134,4,14,90
MIR614,60,42,6
MIR615,38,61,9
MIR616,40,59,9
MIR6165,48,54,6
MIR617,29,66,13
MIR618,29,66,13
MIR619,28,68,12
MIR620,27,68,13
MIR621,8,29,71
MIR622,8,38,62
MIR623,11,39,58
MIR624,33,39,36
MIR625,28,43,37
MIR626,15,60,33
MIR627,16,61,31
MIR628,20,59,29
MIR629,23,61,24
MIR630,23,62,23
MIR631,25,61,22
MIR632,44,47,17
MIR633,55,48,5
MIR634,55,48,5
MIR635,59,45,4
MIR636,58,44,6
MIR637,15,53,40
MIR638,19,50,39
MIR639,25,48,35
MIR640,30,47,31
MIR641,55,38,15
MIR642A,39,46,23
MIR642B,39,46,23
MIR643,34,49,25
MIR644A,66,38,4
MIR645,51,47,10
MIR646,48,46,14
MIR646HG,48,46,14
MIR647,57,39,12
MIR648,57,41,10
MIR649,58,39,11
MIR6499,5,29,74
MIR650,56,42,10
MIR6500,8,66,34
MIR6501,9,61,38
MIR6502,40,60,8
MIR6503,31,64,13
MIR6504,20,41,47
MIR6505,41,60,7
MIR6506,23,62,23
MIR6507,6,56,46
MIR6508,5,57,46
MIR6509,39,54,15
MIR651,6,14,88
MIR6510,43,52,13
MIR6511A1,23,62,23
MIR6511A2,23,62,23
MIR6511A3,23,62,23
MIR6511B1,49,36,23
MIR6511B2,49,36,23
MIR6512,45,56,7
MIR6513,20,62,26
MIR6514,29,67,12
MIR6515,22,47,39
MIR6516,59,43,6
MIR652,7,14,87
MIR653,54,50,4
MIR654,35,37,36
MIR655,35,37,36
MIR656,35,37,36
MIR657,66,34,8
MIR658,54,40,14
MIR659,54,40,14
MIR660,3,17,88
MIR661,76,27,5
MIR662,38,52,18
MIR663AHG,53,43,12
MIR663A|chr20,53,43,12
MIR663A|chr21,18,36,54
MIR663B,37,63,8
MIR664A,51,47,10
MIR664B,11,14,83
MIR665,33,40,35
MIR668,35,37,36
MIR670,21,62,25
MIR670HG,21,62,25
MIR671,34,56,18
MIR6715A,12,56,40
MIR6715B,12,56,40
MIR6716,21,57,30
MIR6717,35,41,32
MIR6718,37,53,18
MIR6719,57,37,14
MIR6720,37,53,18
MIR6721,32,53,23
MIR6722,32,37,39
MIR6723,37,36,35
MIR6724-1,19,34,55
MIR6724-2,19,34,55
MIR6724-3,19,34,55
MIR6726,37,36,35
MIR6727,37,36,35
MIR6728,13,54,41
MIR6729,13,54,41
MIR6730,13,55,40
MIR6731,11,55,42
MIR6732,15,64,29
MIR6733,15,66,27
MIR6734,15,66,27
MIR6735,16,66,26
MIR6736,55,27,26
MIR6737,58,47,3
MIR6738,58,47,3
MIR6739,53,48,7
MIR6740,53,48,7
MIR6741,53,45,10
MIR6742,56,42,10
MIR6743,25,50,33
MIR6744,16,52,40
MIR6745,23,62,23
MIR6746,29,68,11
MIR6747,28,67,13
MIR6748,29,67,12
MIR6749,33,63,12
MIR675,20,50,38
MIR6750,33,63,12
MIR6751,33,63,12
MIR6752,36,59,13
MIR6753,35,60,13
MIR6754,36,57,15
MIR6755,25,61,22
MIR6756,22,57,29
MIR6757,38,61,9
MIR6758,40,59,9
MIR6759,40,59,9
MIR676,5,18,85
MIR6760,29,67,12
MIR6761,29,67,12
MIR6762,29,67,12
MIR6763,36,58,14
MIR6764,33,41,34
MIR6765,38,38,32
MIR6766,31,58,19
MIR6767,17,63,28
MIR6768,19,62,27
MIR6769A,20,63,25
MIR6769B,51,50,7
MIR6770-1,23,62,23
MIR6770-2,23,62,23
MIR6771,17,53,38
MIR6772,21,52,35
MIR6773,22,49,37
MIR6774,20,40,48
MIR6775,19,43,46
MIR6776,15,29,64
MIR6777,17,28,63
MIR6778,18,28,62
MIR6779,43,50,15
MIR6780A,43,52,13
MIR6780B,42,52,14
MIR6781,43,52,13
MIR6782,45,54,9
MIR6783,46,53,9
MIR6784,46,53,9
MIR6785,59,45,4
MIR6786,66,33,9
MIR6787,57,40,11
MIR6788,31,52,25
MIR6789,30,47,31
MIR6790,19,49,40
MIR6791,20,49,39
MIR6792,18,50,40
MIR6793,19,50,39
MIR6794,22,48,38
MIR6795,22,49,37
MIR6796,55,38,15
MIR6797,44,43,21
MIR6798,34,48,26
MIR6799,35,48,25
MIR6800,35,48,25
MIR6801,35,48,25
MIR6802,40,46,22
MIR6803,40,46,22
MIR6804,40,46,22
MIR6805,41,45,22
MIR6806,41,45,22
MIR6807,54,32,22
MIR6808,37,36,35
MIR6809,20,61,27
MIR6810,20,62,26
MIR6811,20,61,27
MIR6812,51,45,12
MIR6813,57,39,12
MIR6814,5,55,48
MIR6815,5,55,48
MIR6816,58,39,11
MIR6817,54,43,11
MIR6818,54,42,12
MIR6819,52,42,14
MIR6820,53,42,13
MIR6821,47,42,19
MIR6822,5,21,82
MIR6823,2,18,88
MIR6824,2,17,89
MIR6825,69,33,6
MIR6826,69,34,5
MIR6827,75,28,5
MIR6828,100,8,0
MIR6829,97,11,0
MIR6830,6,29,73
MIR6831,7,30,71
MIR6832,32,53,23
MIR6833,32,53,23
MIR6834,33,54,21
MIR6835,33,54,21
MIR6836,54,38,16
MIR6837,50,39,19
MIR6838,50,39,19
MIR6839,45,57,6
MIR6840,51,51,6
MIR6841,9,24,75
MIR6842,10,23,75
MIR6843,10,24,74
MIR6844,77,27,4
MIR6845,76,27,5
MIR6846,70,30,8
MIR6847,70,30,8
MIR6848,71,28,9
MIR6849,71,28,9
MIR6850,71,28,9
MIR6851,30,25,53
MIR6852,30,24,54
MIR6853,30,24,54
MIR6854,21,34,53
MIR6855,18,38,52
MIR6856,18,38,52
MIR6857,4,15,89
MIR6858,11,15,82
MIR6859-1|chr1,38,35,35
MIR6859-1|chr15,58,43,7
MIR6859-1|chr16,40,50,18
MIR6859-2|chr1,38,35,35
MIR6859-2|chr15,58,43,7
MIR6859-2|chr16,40,50,18
MIR6859-3|chr1,38,35,35
MIR6859-3|chr15,58,43,7
MIR6859-3|chr16,40,50,18
MIR6860,37,60,11
MIR6861,29,66,13
MIR6862-1,31,59,18
MIR6863,19,52,37
MIR6864,13,29,66
MIR6865,13,29,66
MIR6866,42,51,15
MIR6867,42,51,15
MIR6868,59,45,4
MIR6869,50,47,11
MIR6870,55,45,8
MIR6871,52,44,12
MIR6872,3,16,89
MIR6873,33,54,21
MIR6874,55,39,14
MIR6875,51,50,7
MIR6876,9,24,75
MIR6877,17,38,53
MIR6878,60,45,3
MIR6879,33,63,12
MIR6880,25,67,16
MIR6881,24,61,23
MIR6882,24,62,22
MIR6883,12,30,66
MIR6884,43,50,15
MIR6885,19,49,40
MIR6886,19,50,39
MIR6887,61,39,8
MIR6888,33,66,9
MIR6889,48,46,14
MIR6890,2,16,90
MIR6891,32,53,23
MIR6892,38,57,13
MIR6893,71,28,9
MIR6894,4,16,88
MIR6895,4,16,88
MIR7-1,19,35,54
MIR7-2,31,57,20
MIR7-3,17,50,41
MIR7-3HG,17,50,41
MIR708,29,59,20
MIR7106,29,67,12
MIR7107,26,67,15
MIR7108,16,53,39
MIR7109,54,41,13
MIR711,2,18,88
MIR7110,68,36,4
MIR7111,36,52,20
MIR7112,71,28,9
MIR7113,35,61,12
MIR7114,22,40,46
MIR7150,21,35,52
MIR7151,10,53,45
MIR7152,10,53,45
MIR7153,33,51,24
MIR7154,23,61,24
MIR7155,30,65,13
MIR7156,6,57,45
MIR7157,32,64,12
MIR7158,54,50,4
MIR7159,32,55,21
MIR7160,11,24,73
MIR7161,16,60,32
MIR7162,29,49,30
MIR718,10,15,83
MIR744,14,27,67
MIR7515,58,46,4
MIR7515HG,58,46,4
MIR758,36,36,36
MIR759,5,31,72
MIR760,4,56,48
MIR761,7,66,35
MIR762,28,61,19
MIR762HG,28,61,19
MIR764,6,14,88
MIR7641-1,21,56,31
MIR7641-2|chr1,57,42,9
MIR7641-2|chr10,26,48,34
MIR7641-2|chr11,19,61,28
MIR7641-2|chr12,66,33,9
MIR7641-2|chr14,40,28,40
MIR7641-2|chr16,23,47,38
MIR7641-2|chr20,70,37,1
MIR7641-2|chr4,22,45,41
MIR7641-2|chr5,90,17,1
MIR7641-2|chr6,34,35,39
MIR7641-2|chr8,49,11,48
MIR7641-2|chrX,3,16,89
MIR765,58,46,4
MIR766,7,16,85
MIR767,9,17,82
MIR769,37,47,24
MIR770,32,41,35
MIR7702,19,36,53
MIR7703,32,41,35
MIR7704,44,60,4
MIR7705,69,35,4
MIR7706,30,57,21
MIR7843,28,45,35
MIR7844,29,68,11
MIR7845,31,62,15
MIR7846,13,54,41
MIR7847,15,52,41
MIR7848,79,24,5
MIR7849,6,42,60
MIR7850,15,54,39
MIR7851,38,62,8
MIR7852,5,45,58
MIR7853,36,53,19
MIR7854,20,41,47
MIR7855,28,43,37
MIR7856,5,58,45
MIR7973-1,21,58,29
MIR7973-2,21,58,29
MIR7974,20,50,38
MIR7975,40,46,22
MIR7976,69,33,6
MIR7977,100,8,0
MIR7978,6,39,63
MIR802,10,59,39
MIR8052,20,57,31
MIR8053,15,44,49
MIR8054,21,56,31
MIR8055,10,24,74
MIR8056,5,30,73
MIR8057,36,47,25
MIR8058,20,41,47
MIR8059,48,54,6
MIR8060,66,30,12
MIR8061,41,45,22
MIR8062,54,47,7
MIR8063,17,59,32
MIR8064,3,16,89
MIR8065,21,62,25
MIR8066,4,46,58
MIR8067,21,61,26
MIR8068,21,57,30
MIR8069-1,25,17,66
MIR8070,21,53,34
MIR8071-1,41,29,38
MIR8072,26,68,14
MIR8073,17,39,52
MIR8074,34,48,26
MIR8075,18,36,54
MIR8076,64,35,9
MIR8077,43,43,22
MIR8078,39,49,20
MIR8079,8,29,71
MIR8080,62,41,5
MIR8081,20,34,54
MIR8082,3,47,58
MIR8083,59,46,3
MIR8084,65,36,7
MIR8085,43,45,20
MIR8086,30,48,30
MIR8087,21,56,31
MIR8088,3,17,88
MIR8089,14,23,71
MIR8485,67,39,2
MIR873,16,21,71
MIR874,6,30,72
MIR875,67,36,5
MIR876,16,21,71
MIR877,33,53,22
MIR885,6,21,81
MIR887,91,16,1
MIR888,9,16,83
MIR889,35,37,36
MIR890,9,16,83
MIR891A,9,16,83
MIR891B,9,16,83
MIR892A,9,16,83
MIR892B,9,16,83
MIR892C,9,16,83
MIR9-1,58,47,3
MIR9-2,3,23,82
MIR9-3,31,58,19
MIR9-3HG,31,58,19
MIR920,63,38,7
MIR921,57,46,5
MIR922,96,12,0
MIR924,21,50,37
MIR924HG,24,48,36
MIR92A1,8,38,62
MIR92A2,8,16,84
MIR92B,59,45,4
MIR93,52,51,5
MIR933,45,59,4
MIR934,7,17,84
MIR935,40,46,22
MIR936,5,59,44
MIR937,76,27,5
MIR938,29,49,30
MIR939,71,28,9
MIR940,17,63,28
MIR941-1,57,39,12
MIR941-2,57,39,12
MIR941-3,57,39,12
MIR941-4,57,39,12
MIR942,10,45,53
MIR943,10,36,62
MIR944,97,10,1
MIR95,9,35,64
MIR9500,22,58,28
MIR96,39,55,14
MIR98,4,16,88
MIR99A,21,46,41
MIR99AHG,22,45,41
MIR99B,36,47,25
MIRLET7A1,19,35,54
MIRLET7A2,21,58,29
MIRLET7A3,51,42,15
MIRLET7B,51,42,15
MIRLET7BHG,51,40,17
MIRLET7C,21,46,41
MIRLET7D,19,35,54
MIRLET7DHG,19,35,54
MIRLET7E,36,47,25
MIRLET7F1,19,35,54
MIRLET7F2,4,16,88
MIRLET7G,3,15,90
MIRLET7I,39,61,8
MIS12,13,29,66
MIS18A,10,58,40
MIS18BP1,36,37,35
MISP,30,49,29
MISP3,22,48,38
MITD1,48,59,1
MITF,1,15,92
MIXL1,53,45,10
MKI67,13,54,41
MKKS,55,45,8
MKL1,50,44,14
MKL2,23,64,21
MKLN1,40,54,14
MKLN1-AS,39,55,14
MKNK1,13,66,29
MKNK1-AS1,13,66,29
MKNK2,24,50,34
MKRN1,40,53,15
MKRN2,6,20,82
MKRN2OS,6,20,82
MKRN3,22,57,29
MKRN7P,52,45,11
MKRN9P,29,66,13
MKS1,51,49,8
MKX,30,48,30
MKX-AS1,30,48,30
MLANA,16,19,73
MLC1,47,42,19
MLEC,27,67,14
MLF1,93,15,0
MLF2,60,41,7
MLH1,5,20,83
MLH3,29,45,34
MLIP,42,56,10
MLIP-IT1,41,57,10
MLK4,52,47,9
MLK7-AS1,45,59,4
MLKL,25,47,36
MLLT1,19,49,40
MLLT10,27,46,35
MLLT10P1,63,33,12
MLLT11,60,45,3
MLLT3,11,20,77
MLLT6,42,51,15
MLN,32,54,22
MLNR,5,29,74
MLPH,20,61,27
MLST8,43,48,17
MLX,44,51,13
MLXIP,26,67,15
MLXIPL,47,50,11
MLYCD,20,41,47
MMAA,6,41,61
MMAB,29,67,12
MMACHC,13,67,28
MMADHC,33,67,8
MMD,49,50,9
MMD2,56,38,14
MME,93,15,0
MMEL1,37,36,35
MMGT1,7,17,84
MMP1,21,57,30
MMP10,21,57,30
MMP11,55,43,10
MMP12,21,57,30
MMP13,21,57,30
MMP14,33,41,34
MMP15,19,54,35
MMP16,64,36,8
MMP17,27,65,16
MMP19,39,60,9
MMP2,19,54,35
MMP20,22,57,29
MMP21,12,59,37
MMP23A,37,36,35
MMP23B,37,36,35
MMP24,64,40,4
MMP24-AS1,64,40,4
MMP25,18,66,24
MMP25-AS1,18,66,24
MMP26,15,52,41
MMP27,21,57,30
MMP28,41,50,17
MMP3,21,57,30
MMP7,22,57,29
MMP8,21,57,30
MMP9,53,44,11
MMRN1,7,46,55
MMRN2,5,52,51
MMS19,6,54,48
MMS22L,16,58,34
MN1,54,43,11
MNAT1,31,42,35
MND1,3,41,64
MNDA,58,47,3
MNS1,20,60,28
MNT,16,28,64
MNX1,33,55,20
MNX1-AS1,33,55,20
MOAP1,31,42,35
MOB1A,63,41,4
MOB1B,14,45,49
MOB2,18,50,40
MOB3A,23,50,35
MOB3B,14,19,75
MOB3C,13,66,29
MOB4,35,63,10
MOBP,5,21,82
MOCOS,29,44,35
MOCS1,36,54,18
MOCS2,12,25,71
MOCS3,51,47,10
MOG,32,53,23
MOGAT1,18,61,29
MOGAT2,31,59,18
MOGAT3,51,50,7
MOGS,63,41,4
MOK,35,37,36
MON1A,2,16,90
MON1B,23,42,43
MON2,40,60,8
MORC1,62,35,11
MORC2,54,41,13
MORC2-AS1,54,41,13
MORC3,8,59,41
MORC4,8,14,86
MORF4L1,28,58,22
MORF4L2,6,15,87
MORF4L2-AS1,6,15,87
MORN1,37,36,35
MORN2,67,40,1
MORN3,26,67,15
MORN4,6,54,48
MORN5,21,36,51
MOS,60,36,12
MOSPD1,8,16,84
MOSPD2,4,15,89
MOSPD3,51,51,6
MOV10,5,44,59
MOV10L1,47,42,19
MOXD1,20,58,30
MOXD2P,39,54,15
MPC1,19,60,29
MPC1L,3,16,89
MPC2,57,46,5
MPDU1,14,28,66
MPDZ,16,21,71
MPEG1,31,70,7
MPG,40,50,18
MPHOSPH10,65,40,3
MPHOSPH6,20,41,47
MPHOSPH8,8,36,64
MPHOSPH9,26,68,14
MPI,25,61,22
MPL,15,66,27
MPLKIP,50,39,19
MPND,17,50,41
MPO,51,49,8
MPP1,11,14,83
MPP2,45,54,9
MPP3,45,54,9
MPP4,35,61,12
MPP5,26,43,39
MPP6,53,39,16
MPP7,30,48,30
MPPE1,33,52,23
MPPED1,47,43,18
MPPED2,22,57,29
MPRIP,18,28,62
MPST,52,42,14
MPV17,67,41,0
MPV17L,23,62,23
MPV17L2,28,48,32
MPZ,59,45,4
MPZL1,57,46,5
MPZL2,21,57,30
MPZL3,21,57,30
MR1,57,44,7
MRAP,10,58,40
MRAP2,23,62,23
MRAS,79,25,4
MRC1,26,49,33
MRC2,55,48,5
MRE11A,23,61,24
MREG,21,60,27
MRFAP1,9,36,63
MRFAP1L1,9,36,63
MRGBP,48,45,15
MRGPRD,41,56,11
MRGPRE,14,52,42
MRGPRF,42,56,10
MRGPRF-AS1,42,56,10
MRGPRG,14,53,41
MRGPRG-AS1,14,53,41
MRGPRX1,24,52,32
MRGPRX2,24,52,32
MRGPRX3,24,52,32
MRGPRX4,24,52,32
MRI1,21,48,39
MRLN,13,51,44
MRM1,41,52,15
MRM2,54,38,16
MRM3,19,24,65
MRO,19,45,44
MROH1,71,28,9
MROH2A,18,61,29
MROH2B,91,17,0
MROH5,75,27,6
MROH6,77,26,5
MROH7,7,65,36
MROH7-TTC4,7,65,36
MROH8,55,44,9
MROH9,55,47,6
MRPL1,15,44,49
MRPL10,47,53,8
MRPL11,34,63,11
MRPL12,66,33,9
MRPL13,74,30,4
MRPL14,42,51,15
MRPL15,60,35,13
MRPL16,32,66,10
MRPL17,15,54,39
MRPL18,16,60,32
MRPL19,63,41,4
MRPL2,41,53,14
MRPL20,37,36,35
MRPL21,40,58,10
MRPL22,6,30,72
MRPL23,20,48,40
MRPL23-AS1,21,50,37
MRPL24,58,46,4
MRPL27,49,53,6
MRPL28,40,50,18
MRPL3,73,30,5
MRPL30,48,59,1
MRPL32,50,39,19
MRPL33,67,41,0
MRPL34,26,48,34
MRPL35,66,39,3
MRPL36,93,14,1
MRPL37,7,65,36
MRPL38,60,44,4
MRPL39,9,56,43
MRPL4,19,50,39
MRPL40,58,39,11
MRPL41,19,37,52
MRPL42,29,67,12
MRPL42P5,16,58,34
MRPL43,5,58,45
MRPL44,17,60,31
MRPL45,45,49,14
